global_step mean_loss accuracy conv1/kernel_gradient_mean_norm res2_0_branch2/kernel_gradient_mean_norm res2_1_branch2/kernel_gradient_mean_norm res2_2_branch2/kernel_gradient_mean_norm res2_3_branch2/kernel_gradient_mean_norm res2_4_branch2/kernel_gradient_mean_norm res2_5_branch2/kernel_gradient_mean_norm res2_6_branch2/kernel_gradient_mean_norm res2_7_branch2/kernel_gradient_mean_norm res2_8_branch2/kernel_gradient_mean_norm res2_9_branch2/kernel_gradient_mean_norm res2_10_branch2/kernel_gradient_mean_norm res2_11_branch2/kernel_gradient_mean_norm res2_12_branch2/kernel_gradient_mean_norm res2_13_branch2/kernel_gradient_mean_norm res2_14_branch2/kernel_gradient_mean_norm res2_15_branch2/kernel_gradient_mean_norm res2_16_branch2/kernel_gradient_mean_norm res2_17_branch2/kernel_gradient_mean_norm res2_18_branch2/kernel_gradient_mean_norm res2_19_branch2/kernel_gradient_mean_norm res2_20_branch2/kernel_gradient_mean_norm res2_21_branch2/kernel_gradient_mean_norm res2_22_branch2/kernel_gradient_mean_norm res2_23_branch2/kernel_gradient_mean_norm res2_24_branch2/kernel_gradient_mean_norm res2_25_branch2/kernel_gradient_mean_norm res2_26_branch2/kernel_gradient_mean_norm res2_27_branch2/kernel_gradient_mean_norm res2_28_branch2/kernel_gradient_mean_norm res2_29_branch2/kernel_gradient_mean_norm res2_30_branch2/kernel_gradient_mean_norm res2_31_branch2/kernel_gradient_mean_norm res2_32_branch2/kernel_gradient_mean_norm res2_33_branch2/kernel_gradient_mean_norm res2_34_branch2/kernel_gradient_mean_norm res2_35_branch2/kernel_gradient_mean_norm res2_36_branch2/kernel_gradient_mean_norm res2_37_branch2/kernel_gradient_mean_norm res2_38_branch2/kernel_gradient_mean_norm res2_39_branch2/kernel_gradient_mean_norm res2_40_branch2/kernel_gradient_mean_norm res2_41_branch2/kernel_gradient_mean_norm res2_42_branch2/kernel_gradient_mean_norm res2_43_branch2/kernel_gradient_mean_norm res2_44_branch2/kernel_gradient_mean_norm res2_45_branch2/kernel_gradient_mean_norm res2_46_branch2/kernel_gradient_mean_norm res2_47_branch2/kernel_gradient_mean_norm res2_48_branch2/kernel_gradient_mean_norm res2_49_branch2/kernel_gradient_mean_norm res2_50_branch2/kernel_gradient_mean_norm res2_51_branch2/kernel_gradient_mean_norm res2_52_branch2/kernel_gradient_mean_norm res2_53_branch2/kernel_gradient_mean_norm res2_54_branch2/kernel_gradient_mean_norm res2_55_branch2/kernel_gradient_mean_norm res2_56_branch2/kernel_gradient_mean_norm res2_57_branch2/kernel_gradient_mean_norm res2_58_branch2/kernel_gradient_mean_norm res2_59_branch2/kernel_gradient_mean_norm res2_60_branch2/kernel_gradient_mean_norm res2_61_branch2/kernel_gradient_mean_norm res2_62_branch2/kernel_gradient_mean_norm res2_63_branch2/kernel_gradient_mean_norm
100 6.547638 0.1153125 0.0016682771 1.5383723e-05 1.6393824e-05 1.4746297e-05 1.0149513e-05 1.2353072e-05 1.3733453e-05 2.1044909e-05 1.6806312e-05 9.312008e-06 7.5042376e-06 9.987079e-06 1.1964809e-05 1.127155e-05 1.0497612e-05 1.3922819e-05 6.8079585e-06 8.14223e-06 4.42971e-06 1.4779033e-05 8.906576e-06 1.1191937e-05 1.7579825e-05 1.5204246e-05 1.1437417e-05 9.222912e-06 1.2078836e-05 8.185792e-06 1.4121488e-05 3.3714296e-05 1.4896434e-05 9.0821195e-06 1.3537148e-05 1.4892076e-05 1.3443396e-05 1.807918e-05 2.6561767e-05 2.3152339e-05 3.631825e-05 1.80669e-05 1.8107155e-05 2.81589e-05 1.34958955e-05 2.8767106e-05 2.5065756e-05 1.7084933e-05 4.7353566e-05 4.7984813e-05 3.5384626e-05 4.650475e-05 4.085401e-05 4.043507e-05 4.419145e-05 3.69211e-05 2.299527e-05 6.071069e-05 4.953679e-05 5.019935e-05 1.6549819e-05 6.474037e-05 8.965724e-05 7.9974685e-05 7.384033e-05 9.38166e-05 0.00012159923
110 6.162078 0.11846591 0.0034682972 2.705309e-05 1.3269947e-05 3.478599e-05 1.7530665e-05 7.6759125e-06 1.4505821e-05 9.750445e-06 1.3155826e-05 1.4262528e-05 1.0864332e-05 1.605059e-05 1.9784788e-05 2.9697765e-05 1.20907225e-05 1.198269e-05 8.659082e-06 1.6022192e-05 9.3059325e-06 3.658219e-05 1.109309e-05 2.93282e-05 2.0643693e-05 1.878905e-05 1.7042079e-05 1.688624e-05 1.1890285e-05 4.124028e-05 2.5359524e-05 3.9432663e-05 4.4428496e-05 7.810119e-06 2.9897092e-05 2.3290517e-05 6.9332236e-06 2.840091e-05 1.8990157e-05 3.6986476e-05 4.8624806e-05 2.0594589e-05 4.038695e-05 2.994062e-05 2.3526496e-05 6.605962e-05 3.0428777e-05 1.5363394e-05 2.2840935e-05 4.9143615e-05 6.90167e-05 5.132381e-05 5.4525088e-05 3.244367e-05 1.903685e-05 7.297179e-05 6.5804124e-05 0.000108658 2.5576961e-05 7.867665e-05 4.3443746e-05 9.0332425e-05 8.000935e-05 0.000106029904 0.00012823095 5.0168535e-05 0.00016478197
120 5.841798 0.118229166 0.0017528431 1.20048e-05 1.028821e-05 1.536275e-05 1.6746828e-05 6.076936e-06 1.0942928e-05 9.941519e-06 1.02715585e-05 1.0079149e-05 6.2351996e-06 9.330004e-06 1.2632464e-05 1.0912982e-05 9.202061e-06 6.2004765e-06 4.754838e-06 7.928077e-06 4.3536966e-06 1.2007662e-05 7.179468e-06 1.648938e-05 2.3760147e-05 1.1029038e-05 6.946622e-06 1.2216233e-05 8.069192e-06 8.996961e-06 1.7080607e-05 3.6526977e-05 1.811289e-05 6.7514875e-06 2.0073017e-05 2.3503148e-05 2.1441361e-05 1.454493e-05 2.2074762e-05 1.9527413e-05 4.406659e-05 1.0912003e-05 1.9393508e-05 3.2349013e-05 9.726566e-06 2.6983756e-05 2.033615e-05 9.323501e-06 3.3120174e-05 5.209029e-05 5.3340427e-05 2.5726937e-05 2.9136601e-05 3.252858e-05 3.422381e-05 3.2247062e-05 3.074443e-05 3.412676e-05 2.8789778e-05 3.4704146e-05 1.7829263e-05 5.1140978e-05 7.20066e-05 8.330897e-05 4.618979e-05 7.746157e-05 7.932067e-05
130 5.571194 0.11875 0.0018287257 1.1906861e-05 1.9774088e-05 1.0331429e-05 1.2514255e-05 1.1786299e-05 1.1434728e-05 1.2541408e-05 1.6491758e-05 5.7479956e-06 7.508285e-06 9.085648e-06 5.752984e-06 7.4042932e-06 7.4134796e-06 1.4247454e-05 3.880758e-06 9.980301e-06 4.3512746e-06 1.6362312e-05 8.235338e-06 1.34950715e-05 1.6513439e-05 1.3023561e-05 1.5147872e-05 1.1522677e-05 9.986153e-06 1.2354724e-05 1.423762e-05 2.9453364e-05 1.525986e-05 8.237195e-06 1.6014734e-05 7.735563e-06 1.7848224e-05 1.5173598e-05 2.024376e-05 1.8554621e-05 3.17687e-05 1.9436025e-05 1.8997358e-05 2.5196863e-05 1.24152875e-05 3.2382708e-05 1.6783182e-05 1.0711895e-05 3.4676596e-05 4.783323e-05 3.0477278e-05 2.5665495e-05 2.3732646e-05 4.506466e-05 3.72565e-05 4.0745974e-05 2.9203577e-05 5.3843694e-05 3.421866e-05 4.5467434e-05 2.3095421e-05 6.411142e-05 6.308728e-05 4.3754717e-05 7.731285e-05 8.331138e-05 0.00011565802
140 5.3409786 0.11897322 0.0013554526 1.5881125e-05 1.2033073e-05 2.6286685e-05 1.8074492e-05 7.061975e-06 1.2614303e-05 1.0367301e-05 1.2624569e-05 7.756783e-06 7.595294e-06 8.92759e-06 8.8896895e-06 3.1014908e-05 5.4927536e-06 9.1076745e-06 8.582524e-06 7.5609337e-06 4.7812537e-06 3.161634e-05 1.699519e-05 3.1504176e-05 2.1475002e-05 8.919011e-06 1.1740104e-05 7.5834428e-06 1.0602255e-05 2.5131243e-05 5.824488e-06 3.358007e-05 2.7708862e-05 8.626454e-06 1.06271145e-05 9.715257e-06 1.5295303e-05 2.575561e-05 1.5427218e-05 2.2881088e-05 3.4871005e-05 1.729125e-05 1.4996917e-05 1.539345e-05 7.5732664e-06 3.514446e-05 1.5906606e-05 1.3739401e-05 2.9998042e-05 4.27296e-05 2.6601278e-05 3.233555e-05 1.5302014e-05 4.4213397e-05 2.9051647e-05 4.5490626e-05 3.824169e-05 5.272315e-05 3.690233e-05 4.94613e-05 2.9766008e-05 5.111465e-05 5.6779205e-05 2.4133513e-05 8.124903e-05 7.5752985e-05 0.000108871645
150 5.1386814 0.12291667 0.0011412378 8.7383e-06 7.2241983e-06 8.096388e-06 5.516923e-06 2.540403e-06 6.905046e-06 6.0996776e-06 7.0996257e-06 6.3843363e-06 3.0058964e-06 5.3244667e-06 1.03104385e-05 3.151336e-06 4.1736525e-06 3.735213e-06 4.898405e-06 4.3940004e-06 2.8998645e-06 1.0617194e-05 7.5037347e-06 2.7652798e-06 1.1419806e-05 5.953372e-06 5.2068813e-06 8.215404e-06 3.2375294e-06 9.015596e-06 8.352151e-06 9.840781e-06 1.34973025e-05 3.7447644e-06 8.4205285e-06 1.2112654e-05 2.632657e-06 5.9475487e-06 8.5858655e-06 1.1962503e-05 1.461341e-05 9.598966e-06 8.397748e-06 8.343133e-06 8.15031e-06 1.47347955e-05 1.0258894e-05 1.01824435e-05 8.192493e-06 2.6906157e-05 2.0690744e-05 2.4980945e-05 2.0878277e-05 2.474458e-05 8.75407e-06 1.8796221e-05 1.9140309e-05 1.599492e-05 2.4147552e-05 1.925683e-05 1.2504632e-05 2.1564327e-05 4.520756e-05 3.6667483e-05 2.9394441e-05 3.370151e-05 4.9579256e-05
160 4.9631467 0.123242185 0.0016694361 9.152505e-06 1.1817547e-05 1.12820735e-05 1.03558095e-05 6.1159253e-06 1.1339089e-05 8.025952e-06 9.25247e-06 1.1399815e-05 6.4256224e-06 8.068871e-06 1.3856038e-05 1.3495436e-05 6.16634e-06 9.915269e-06 3.5605703e-06 1.0051692e-05 6.633339e-06 1.2953649e-05 6.289319e-06 1.623945e-05 1.0419228e-05 1.0768778e-05 1.0060478e-05 1.1322799e-05 7.974458e-06 1.9238098e-05 8.138956e-06 1.5972368e-05 2.2281652e-05 4.9767864e-06 1.1277661e-05 9.102221e-06 6.736127e-06 1.0630971e-05 8.491161e-06 1.2092714e-05 2.2480654e-05 1.1837942e-05 1.2374914e-05 8.024922e-06 1.2937356e-05 3.133444e-05 1.2396301e-05 7.559138e-06 1.42776325e-05 1.932292e-05 2.3657893e-05 3.327111e-05 2.938408e-05 1.9355959e-05 7.654666e-06 3.7113718e-05 3.6138124e-05 5.3563155e-05 1.1554633e-05 3.7388658e-05 2.7045082e-05 4.318587e-05 4.663294e-05 2.6475156e-05 6.5168104e-05 3.85213e-05 9.579907e-05
170 4.807286 0.12261029 0.001991786 1.0288391e-05 1.6513826e-05 8.648661e-06 1.4416376e-05 8.536849e-06 1.2170573e-05 1.3611338e-05 1.3533095e-05 7.791911e-06 5.9358013e-06 8.251297e-06 7.4806917e-06 1.1488761e-05 1.0889764e-05 1.074103e-05 5.6890826e-06 6.799384e-06 5.029548e-06 1.332528e-05 4.7557637e-06 5.9058225e-06 1.7836628e-05 1.5609394e-05 1.4162163e-05 1.305715e-05 1.4810456e-05 1.7279563e-05 1.7867094e-05 2.053859e-05 2.238893e-05 1.151409e-05 1.8134944e-05 1.414505e-05 7.2305397e-06 1.2804297e-05 2.1612244e-05 1.6740949e-05 2.4516188e-05 1.2220383e-05 1.5764163e-05 2.1766911e-05 1.4548919e-05 2.1651218e-05 1.6568121e-05 1.0579952e-05 2.4687293e-05 5.0350023e-05 3.339262e-05 2.8889908e-05 2.1523401e-05 5.1346888e-05 2.5246512e-05 3.3560565e-05 2.2628858e-05 4.217853e-05 3.7893285e-05 3.9153296e-05 1.2722796e-05 5.892357e-05 7.428109e-05 5.884354e-05 7.4725234e-05 6.0813618e-05 0.00010034669
180 4.6695023 0.12256944 0.001670135 9.099871e-06 8.844214e-06 7.803496e-06 8.42115e-06 7.0013034e-06 9.16209e-06 1.1699212e-05 7.272617e-06 7.485319e-06 4.551629e-06 5.445562e-06 8.319015e-06 8.230507e-06 6.5524796e-06 6.0945436e-06 3.9502474e-06 5.016969e-06 2.9519015e-06 6.497091e-06 4.7426547e-06 6.967369e-06 1.1511204e-05 9.303928e-06 8.217268e-06 1.1289612e-05 9.291697e-06 1.0575085e-05 9.731076e-06 2.3228344e-05 1.3631862e-05 7.7975865e-06 9.793873e-06 8.769373e-06 9.106692e-06 1.2538856e-05 1.678004e-05 1.5085337e-05 2.8921619e-05 9.099819e-06 1.134297e-05 1.2515582e-05 8.4987005e-06 1.6323373e-05 1.40170205e-05 6.819828e-06 2.5633675e-05 3.5951973e-05 2.1816059e-05 2.3696884e-05 1.6004024e-05 3.5051573e-05 2.6973825e-05 2.524983e-05 2.091213e-05 2.4599705e-05 2.9115405e-05 2.308297e-05 1.0619506e-05 4.3417745e-05 5.840531e-05 3.965091e-05 4.6696765e-05 5.4871332e-05 6.449603e-05
190 4.546181 0.12138158 0.0030163308 9.1946895e-06 9.817099e-06 1.2319539e-05 1.9494819e-05 8.481701e-06 1.0007962e-05 1.2740728e-05 6.4335286e-06 9.207876e-06 4.3779028e-06 9.1870315e-06 1.0886529e-05 1.4208789e-05 1.1028825e-05 9.210491e-06 6.7316087e-06 8.1719745e-06 6.379617e-06 1.40435895e-05 6.7589713e-06 1.7068765e-05 2.0155687e-05 1.7183229e-05 1.2844833e-05 1.8349125e-05 1.5864374e-05 2.7604876e-05 2.0752392e-05 4.0504856e-05 3.3680888e-05 1.0297762e-05 2.2858063e-05 1.6907612e-05 1.7540342e-05 2.228236e-05 2.8455479e-05 2.5984027e-05 4.2734617e-05 1.7944833e-05 1.958322e-05 2.4246552e-05 1.5423757e-05 2.5650375e-05 2.690519e-05 1.0415395e-05 3.983775e-05 6.710303e-05 4.140716e-05 3.4196044e-05 3.1575113e-05 5.759161e-05 4.316982e-05 3.9779043e-05 3.0216926e-05 3.708706e-05 4.9362046e-05 4.147117e-05 2.4078856e-05 7.178243e-05 9.243501e-05 7.700054e-05 7.906381e-05 9.542717e-05 0.00010095779
